Address,DateTime,Number,Type,Category
HIGH ROCK HILL RD  / HUFFVILLE RD,2018-12-10,2018-00023918,Traffic Hazard,Traffic,-80.3339834285,37.0578856739
SWEENY RD / CEDAR RUN RD,2018-12-10,2018-00023921,Traffic Hazard,Traffic,-80.3908712097,37.1996041077
ROANOKE RD / NORTH FORK RD,2018-12-10,2018-00023920,Motor Vehicle Crash,Traffic,-80.2125629904,37.2261181587
ROANOKE RD / DARK RUN RD,2018-12-10,2018-00023922,Traffic Hazard,Traffic,-80.2371630803,37.1779586177
000 BLOCK FORK RD INTERSTATE 81 N RAMP,2018-12-10,2018-00023923,Traffic Hazard,Traffic,-80.2370430508,37.2329749973
,2018-12-10,2018-00000772,Motor Vehicle Crash- W/Injuries,Traffic,-80.2102748295,37.2439669269
,2018-12-10,2018-00000247,Motor Vehicle Crash- W/Injuries,Traffic,-80.2102748295,37.2439669269
PEPPERS FERRY RD  / MASS CIR,2018-12-10,2018-00023947,Motor Vehicle Crash,Traffic,-80.4944973953,37.1714520143
,2018-12-11,2018-00023954,Traffic Hazard,Traffic,-80.4148551659,37.1656829369
PEPPERS FERRY RD  / WALTON RD,2018-12-11,2018-00023956,Reckless Driving,Traffic,-80.5159117989,37.1714863415
,2018-12-11,2018-00023961,Traffic Stop,Traffic,-80.3332428613,37.1500137086
1500 BLOCK PEPPERS FERRY RD,2018-12-11,2018-00023969,Traffic Stop,Traffic,-80.450799782,37.166693889
1500 BLOCK PEPPERS FERRY RD,2018-12-11,2018-00028385,Traffic Stop,Traffic,-80.450799782,37.166693889
3900 BLOCK SOUTH MAIN ST,2018-12-11,2018-00028396,Traffic Stop,Traffic,-80.4159811052,37.177890206
5500 BLOCK INDIAN VALLEY RD,2018-12-11,2018-00023978,Motor Vehicle Crash,Traffic,-80.5323376114,37.019189936
ROANOKE RD / ALLEGHANY SPRING RD,2018-12-11,2018-00023980,Reckless Driving,Traffic,-80.2559284335,37.1678681621
,2018-12-12,2018-00024005,Traffic Stop,Traffic,-80.3931267449,37.1461842148
DOMINION DR / PEPPERS FERRY RD,2018-12-12,2018-00028465,Traffic Stop,Traffic,-80.4574755876,37.1660997215
,2018-12-12,2018-00024018,Motor Vehicle Crash,Traffic,-80.4148551659,37.1656829369
TRIANGLE ST / SOUTH MAIN ST,2018-12-12,2018-00020179,Traffic Stop,Traffic,-80.4097872348,37.1838549198
TYLER RD  / LOVELY MOUNT DR,2018-12-12,2018-00004262,Motor Vehicle Crash- W/Injuries,Traffic,-80.5160658594,37.1013071653
TYLER RD  / LOVELY MOUNT DR,2018-12-12,2018-00001021,Motor Vehicle Crash- W/Injuries,Traffic,-80.5160658594,37.1013071653
TYLER RD  / LOVELY MOUNT DR,2018-12-12,2018-00024023,Motor Vehicle Crash- W/Injuries,Traffic,-80.5160658594,37.1013071653
CHRISTIE LN NE  / ROANOKE RD,2018-12-12,2018-00024025,Traffic Stop,Traffic,-80.3182742331,37.1441090369
CROWN RD / ROANOKE RD,2018-12-12,2018-00024030,Traffic Stop,Traffic,-80.3001937221,37.1622390962
TAYLOR HOLLOW RD  / LUSTERS GATE RD,2018-12-12,2018-00024032,Motor Vehicle Crash,Traffic,-80.3635448924,37.2040763688
4700 BLOCK ROANOKE RD,2018-12-12,2018-00024034,Traffic Stop,Traffic,-80.3192498158,37.1444600424
ROANOKE RD / FRIENDSHIP RD,2018-12-12,2018-00024037,Traffic Stop,Traffic,-80.2914942502,37.1650919102
ROANOKE RD  / JACKKNIFE RD,2018-12-12,2018-00024042,Traffic Stop,Traffic,-80.2980763974,37.1629173381
,2018-12-12,2018-00024046,Motor Vehicle Crash,Traffic,-80.3931267449,37.1461842148
BRAKE RD  / CALLOWAY ST,2018-12-12,2018-00024060,Traffic Stop,Traffic,-80.224667393,37.2135430153
4700 BLOCK CALLOWAY ST,2018-12-12,2018-00024061,Traffic Stop,Traffic,-80.2285235528,37.2158522309
ROANOKE RD / RIFFE ST,2018-12-12,2018-00024062,Traffic Stop,Traffic,-80.2371065041,37.1790707598
ROANOKE RD  / GARDNER ST,2018-12-12,2018-00024063,Traffic Stop,Traffic,-80.2045559175,37.2293227904
,2018-12-12,2018-00024064,Traffic Stop,Traffic,-80.4159902198,37.1677621504
PEPPERS FERRY RD / DOMINION DR,2018-12-12,2018-00028517,Traffic Stop,Traffic,-80.4574755876,37.1660997215
NORTH FORK RD  / BRADSHAW RD,2018-12-12,2018-00024066,Traffic Stop,Traffic,-80.2612113912,37.2383864121
3600 BLOCK RADFORD RD,2018-12-12,2018-00024068,Traffic Stop,Traffic,-80.5098881097,37.1290681326
,2018-12-12,2018-00024070,Traffic Stop,Traffic,-80.405039099,37.1521942224
RADFORD RD  / HORNSBY DR,2018-12-12,2018-00024073,Traffic Stop,Traffic,-80.5020623101,37.1296260987
,2018-12-13,2018-00024075,Traffic Stop,Traffic,-80.3494274302,37.1434578149
4000 BLOCK PRICES FORK RD,2018-12-13,2018-00024076,Traffic Stop,Traffic,-80.4875995984,37.2110876869
4000 BLOCK PRICES FORK RD,2018-12-13,2018-00024078,Traffic Stop,Traffic,-80.4875995984,37.2110876869
,2018-12-13,2018-00024079,Traffic Stop,Traffic,-80.2402791792,37.2300063048
4300 BLOCK PRICES FORK RD,2018-12-13,2018-00024080,Traffic Stop,Traffic,-80.4945195172,37.208176407
,2018-12-13,2018-00024081,Traffic Stop,Traffic,-80.2402791792,37.2300063048
5100 BLOCK NORTH FORK RD,2018-12-13,2018-00024085,Traffic Stop,Traffic,-80.2405724514,37.2341048633
4100 BLOCK PANDAPAS POND RD,2018-12-13,2018-00020227,Reckless Driving,Traffic,-80.4672161724,37.2858304346
3100 BLOCK BRADSHAW RD,2018-12-13,2018-00024091,Motor Vehicle Crash,Traffic,-80.2588437284,37.2569332188
THOMAS LN  / PRICES FORK RD,2018-12-13,2018-00024093,Traffic Stop,Traffic,-80.4930452454,37.2085340524
CHRISMAN MILL RD  / DOMINION DR,2018-12-13,2018-00028583,Traffic Stop,Traffic,-80.4549368765,37.1633398532
5300 BLOCK ROANOKE RD,2018-12-13,2018-00024122,Motor Vehicle Crash,Traffic,-80.3046634034,37.1579822558
,2018-12-13,2018-00024124,Reckless Driving,Traffic,-80.5485422986,37.1001199614
3300 BLOCK BROOKSIDE DR,2018-12-13,2018-00024131,Traffic Hazard,Traffic,-80.4958295309,37.1274713128
TUNNEL CIR / MASS CIR,2018-12-13,2018-00028601,DUI,Traffic,-80.4997449074,37.1719457053
TUNNEL CIR / MASS CIR,2018-12-13,2018-00024136,DUI,Traffic,-80.4997449074,37.1719457053
6600 BLOCK ROANOKE RD,2018-12-14,2018-00024144,Traffic Stop,Traffic,-80.2616452855,37.170838993
,2018-12-14,2018-00024148,Traffic Stop,Traffic,-80.51239197,37.0976267648
,2018-12-14,2018-00024149,Traffic Stop,Traffic,-80.51239197,37.0976267648
2400 BLOCK PEPPERS FERRY RD,2018-12-14,2018-00024152,Motor Vehicle Crash,Traffic,-80.4820899756,37.1713551188
PRICES FORK RD  / THOMAS LN,2018-12-14,2018-00024153,Motor Vehicle Crash,Traffic,-80.4930452454,37.2085340524
,2018-12-14,2018-00000782,Motor Vehicle Crash- W/Injuries,Traffic,-80.2185710589,37.2414066398
3500 BLOCK NOLLEY RD,2018-12-14,2018-00024157,Motor Vehicle Crash,Traffic,-80.408496851,37.077781277
5900 BLOCK ROANOKE RD,2018-12-14,2018-00024161,Motor Vehicle Crash,Traffic,-80.2891229315,37.165830635
,2018-12-14,2018-00024168,Reckless Driving,Traffic,-80.4159902198,37.1677621504
3700 BLOCK MOUNT TABOR RD,2018-12-14,2018-00024169,Motor Vehicle Crash,Traffic,-80.3336422743,37.3005894294
,2018-12-14,2018-00024171,Reckless Driving,Traffic,-80.5125052305,37.0972460461
,2018-12-14,2018-00028635,Traffic Stop,Traffic,-80.4148551659,37.1656829369
PEPPERS FERRY RD  / ROLLING HILLS DR,2018-12-14,2018-00028645,Reckless Driving,Traffic,-80.4604211483,37.1671252483
PEPPERS FERRY RD  / ROLLING HILLS DR,2018-12-14,2018-00024179,Reckless Driving,Traffic,-80.4604211483,37.1671252483
2300 BLOCK TYLER RD,2018-12-14,2018-00024183,Motor Vehicle Crash,Traffic,-80.5121816172,37.1000743555
371589838041300 BLOCK 158983 80 41328,2018-12-14,2018-00024182,Motor Vehicle Crash,Traffic,-80.4132602712,37.1588992819
3000 BLOCK PEPPERS FERRY RD,2018-12-14,2018-00004288,Motor Vehicle Crash- W/Injuries,Traffic,-80.5057643166,37.1708139531
3000 BLOCK PEPPERS FERRY RD,2018-12-14,2018-00024185,Motor Vehicle Crash,Traffic,-80.5057643166,37.1708139531
PEPPERS FERRY RD  / VICTORIA LN,2018-12-14,2018-00024186,Motor Vehicle Crash,Traffic,-80.503635222,37.1706750623
5300 BLOCK ROANOKE RD,2018-12-14,2018-00024187,Motor Vehicle Crash,Traffic,-80.3046634034,37.1579822558
1700 BLOCK TYLER RD,2018-12-14,2018-00024189,Motor Vehicle Crash,Traffic,-80.523484602,37.11349904
2300 BLOCK GARDNER ST,2018-12-14,2018-00024190,Reckless Driving,Traffic,-80.2118671587,37.2342671701
CRAIG CREEK RD / PANDAPAS POND RD,2018-12-14,2018-00024196,Traffic Hazard,Traffic,-80.4614125446,37.2857962096
2700 BLOCK PEPPERS FERRY RD,2018-12-14,2018-00024199,Motor Vehicle Crash,Traffic,-80.4954881926,37.1708818668
FIRE TOWER RD  / RADFORD RD,2018-12-14,2018-00024200,Traffic Stop,Traffic,-80.5006071554,37.1298514679
RADFORD RD  / FIRE TOWER RD,2018-12-14,2018-00024201,Traffic Stop,Traffic,-80.5006071554,37.1298514679
PRICES FORK RD  / THOMAS LN,2018-12-14,2018-00024203,Traffic Stop,Traffic,-80.4930452454,37.2085340524
2900 BLOCK RADFORD RD,2018-12-14,2018-00024204,Traffic Stop,Traffic,-80.4933622136,37.1298528797
4300 BLOCK PRICES FORK RD,2018-12-14,2018-00024205,Traffic Stop,Traffic,-80.4945195172,37.208176407
1800 BLOCK GALLIMORE ST,2018-12-14,2018-00024206,Traffic Stop,Traffic,-80.4918731088,37.1235438907
700 BLOCK DAVIS ST,2018-12-14,2018-00020334,Traffic Stop,Traffic,-80.4097791191,37.1854506555
RINER RD  / TURNBERRY LN,2018-12-14,2018-00024214,Motor Vehicle Crash,Traffic,-80.4490581568,37.0742851124
HIGHTOP RD  / HUCKLEBERRY LN,2018-12-14,2018-00020338,Traffic Stop,Traffic,-80.4172626941,37.18912939
JENNELLE RD / SOUTH MAIN ST,2018-12-14,2018-00024218,Traffic Stop,Traffic,-80.4134816132,37.1798588423
3600 BLOCK PEPPERS FERRY RD,2018-12-15,2018-00024219,Traffic Stop,Traffic,-80.5237930061,37.1711392746
3400 BLOCK PEPPERS FERRY RD,2018-12-15,2018-00024221,Traffic Stop,Traffic,-80.5159223767,37.171887322
PEPPERS FERRY RD  / ARSENAL CIR,2018-12-15,2018-00024222,Traffic Stop,Traffic,-80.5401476694,37.1675645362
PEPPERS FERRY RD / VICKER SWITCH RD,2018-12-15,2018-00024223,Traffic Stop,Traffic,-80.4964428001,37.1710037319
4300 BLOCK PRICES FORK RD,2018-12-15,2018-00024229,Traffic Stop,Traffic,-80.4945195172,37.208176407
,2018-12-15,2018-00024232,Traffic Stop,Traffic,-80.3931267449,37.1461842148
FAIRVIEW CHURCH RD  / CHILDRESS RD,2018-12-15,2018-00024235,Motor Vehicle Crash,Traffic,-80.5179539338,37.0468335477
1400 BLOCK HIGH ROCK HILL RD,2018-12-15,2018-00024245,Traffic Hazard,Traffic,-80.338837975,37.0569349934
3700 BLOCK MOUNT TABOR RD,2018-12-15,2018-00024250,Motor Vehicle Crash,Traffic,-80.335337659,37.301742297
SMITH CREEK RD  / DEGAS LN,2018-12-15,2018-00024258,Motor Vehicle Crash,Traffic,-80.4231434447,37.0899606128
8500 BLOCK ROANOKE RD,2018-12-15,2018-00024261,Motor Vehicle Crash- W/Injuries,Traffic,-80.2361951162,37.1986604756
PEPPERS FERRY RD / DOMINION DR,2018-12-15,2018-00028743,Traffic Stop,Traffic,-80.4574755876,37.1660997215
200 BLOCK ALLEGHANY SPRING RD,2018-12-15,2018-00024269,Reckless Driving,Traffic,-80.2558560453,37.1685200723
100 BLOCK BASHAM HOLLOW RD,2018-12-15,2018-00024272,Motor Vehicle Crash,Traffic,-80.2637496449,37.173435849
CHRISMAN MILL RD  / SILVER LAKE RD,2018-12-15,2018-00024275,Motor Vehicle Crash,Traffic,-80.4423866702,37.1348335446
RINER RD / KEITH LN,2018-12-16,2018-00024284,DUI,Traffic,-80.4478331124,37.0938066372
4300 BLOCK PRICES FORK RD,2018-12-16,2018-00024287,Traffic Stop,Traffic,-80.4945195172,37.208176407
4300 BLOCK PRICES FORK RD,2018-12-16,2018-00024288,Traffic Stop,Traffic,-80.4945195172,37.208176407
,2018-12-16,2018-00020380,Traffic Stop,Traffic,-80.4148551659,37.1656829369
,2018-12-16,2018-00028781,Traffic Stop,Traffic,-80.4148551659,37.1656829369
,2018-12-16,2018-00024299,Motor Vehicle Crash,Traffic,-80.4030546297,37.1836793076
,2018-12-16,2018-00028820,Traffic Stop,Traffic,-80.4050435708,37.1520147221
7600 BLOCK ROANOKE RD,2018-12-16,2018-00024302,Reckless Driving,Traffic,-80.2407225142,37.1732090096
371589838041300 BLOCK 158983 80 41328,2018-12-16,2018-00028828,Traffic Stop,Traffic,-80.4132602712,37.1588992819
RINER RD  / TURNBERRY LN,2018-12-16,2018-00024306,Traffic Stop,Traffic,-80.4490581568,37.0742851124
4100 BLOCK RINER RD,2018-12-16,2018-00024308,Traffic Stop,Traffic,-80.442838173,37.061944713
PEPPERS FERRY RD / DOMINION DR,2018-12-16,2018-00028830,Traffic Stop,Traffic,-80.4574755876,37.1660997215
3500 BLOCK TYLER RD,2018-12-16,2018-00024310,Motor Vehicle Crash,Traffic,-80.510712775,37.071766995
TYLER RD  / CHILDRESS RD,2018-12-16,2018-00024311,Traffic Hazard,Traffic,-80.5035173316,37.0582501863
5100 BLOCK NORTH FORK RD,2018-12-16,2018-00024312,Traffic Stop,Traffic,-80.2405724514,37.2341048633
,2018-12-16,2018-00024313,Traffic Stop,Traffic,-80.5572499878,37.0996710655
000 BLOCK 81 S RAMP NORTH FORK RD,2018-12-16,2018-00024315,Traffic Stop,Traffic,-80.2388750833,37.233206392
ROANOKE RD  / BRAKE RD,2018-12-17,2018-00024317,Traffic Stop,Traffic,-80.2318596719,37.2161867419
8500 BLOCK ROANOKE RD,2018-12-17,2018-00024318,Traffic Stop,Traffic,-80.2361951162,37.1986604756
,2018-12-17,2018-00028833,Traffic Stop,Traffic,-80.3931267449,37.1461842148
000 BLOCK RD INTERSTATE 81 N RAMP,2018-12-17,2018-00024324,Motor Vehicle Crash,Traffic,-80.5072942929,37.0949983582
5500 BLOCK INDIAN VALLEY RD,2018-12-17,2018-00024327,Traffic Hazard,Traffic,-80.5321750058,37.0168203262
,2018-12-17,2018-00028849,Traffic Stop,Traffic,-80.3931267449,37.1461842148
ALLEGHANY SPRING RD / ROANOKE RD,2018-12-17,2018-00024342,Traffic Hazard,Traffic,-80.2557810835,37.1677548416
6900 BLOCK ROANOKE RD,2018-12-17,2018-00024343,Traffic Stop,Traffic,-80.2573886255,37.1679241548
ROANOKE RD / FRIENDSHIP RD,2018-12-17,2018-00024350,Traffic Stop,Traffic,-80.2914942502,37.1650919102
ROANOKE RD / FRIENDSHIP RD,2018-12-17,2018-00024353,Traffic Stop,Traffic,-80.2914730678,37.1653003003
ROANOKE RD  / DEN HILL RD,2018-12-17,2018-00024362,Traffic Hazard,Traffic,-80.307644743,37.1547090417
4500 BLOCK EASTERN MONTGOMERY LN,2018-12-17,2018-00024363,Radar,Traffic,-80.2335001599,37.1984740076
7100 BLOCK ROANOKE RD,2018-12-17,2018-00024365,Traffic Stop,Traffic,-80.251398977,37.1697843806
BARN RD / TYLER RD,2018-12-17,2018-00000578,Motor Vehicle Crash- W/Injuries,Traffic,-80.5066562428,37.0907018392
BARN RD / TYLER RD,2018-12-17,2018-00000165,Motor Vehicle Crash- W/Injuries,Traffic,-80.5066562428,37.0907018392
BARN RD / TYLER RD,2018-12-17,2018-00024366,Motor Vehicle Crash- W/Injuries,Traffic,-80.5066562428,37.0907018392
ALLEGHANY SPRING RD / ROANOKE RD,2018-12-17,2018-00024367,Traffic Stop,Traffic,-80.2557810835,37.1677548416
2700 BLOCK YELLOW SULPHUR RD,2018-12-17,2018-00024369,Traffic Hazard,Traffic,-80.3928213332,37.169739208
MERRIMAC RD / BLACKROCK DR,2018-12-17,2018-00024376,Traffic Stop,Traffic,-80.4233661515,37.1851201484
2300 BLOCK TYLER RD,2018-12-17,2018-00024377,Motor Vehicle Crash,Traffic,-80.5121816172,37.1000743555
,2018-12-17,2018-00024378,Traffic Stop,Traffic,-80.51239197,37.0976267648
MERRIMAC RD  / OILWELL RD,2018-12-17,2018-00024379,Traffic Stop,Traffic,-80.4267932073,37.193131982
,2018-12-17,2018-00024383,Traffic Stop,Traffic,-80.51239197,37.0976267648
2000 BLOCK WALTON RD,2018-12-17,2018-00024386,Traffic Stop,Traffic,-80.488895708,37.133522207
ADAMS MARKE DR  / MERRIMAC RD,2018-12-17,2018-00024389,Traffic Stop,Traffic,-80.4210439147,37.1798940848
1400 BLOCK RADFORD RD,2018-12-17,2018-00024391,Traffic Stop,Traffic,-80.4394633704,37.1277070772
MAXINE ST / MADDY DR,2018-12-17,2018-00024394,Traffic Stop,Traffic,-80.4209852543,37.1927961319
4000 BLOCK RINER RD,2018-12-17,2018-00024395,Traffic Stop,Traffic,-80.4412227382,37.0645307486
,2018-12-17,2018-00024397,Traffic Stop,Traffic,-80.4857247024,37.0949984503
2400 BLOCK PEPPERS FERRY RD,2018-12-17,2018-00024399,Traffic Stop,Traffic,-80.4820899756,37.1713551188
2500 BLOCK PEPPERS FERRY RD,2018-12-17,2018-00024400,Traffic Stop,Traffic,-80.4868561638,37.1717141982
2500 BLOCK PEPPERS FERRY RD,2018-12-17,2018-00024401,Traffic Stop,Traffic,-80.4868561638,37.1717141982
PRICES FORK RD  / DOUBLETREE LN,2018-12-17,2018-00024402,Traffic Stop,Traffic,-80.5056605875,37.1890475702
BELVIEW DR  / CRAPEMYRTLE CT,2018-12-17,2018-00024404,Traffic Stop,Traffic,-80.5125862172,37.1720878976
RADFORD RD / ROCK RD,2018-12-17,2018-00024406,Traffic Stop,Traffic,-80.5093249467,37.1287589402
RADFORD RD / ROCK RD,2018-12-18,2018-00024409,Traffic Stop,Traffic,-80.5093249467,37.1287589402
,2018-12-18,2018-00024410,Traffic Stop,Traffic,-80.3412847223,37.1467024744
3300 BLOCK RINER RD,2018-12-18,2018-00024412,Motor Vehicle Crash,Traffic,-80.450844901,37.082213797
,2018-12-18,2018-00028925,Traffic Stop,Traffic,-80.326009568,37.1542521327
,2018-12-18,2018-00024413,Traffic Stop,Traffic,-80.326009568,37.1542521327
,2018-12-18,2018-00024414,Traffic Stop,Traffic,-80.4050435708,37.1520147221
,2018-12-18,2018-00020449,Traffic Stop,Traffic,-80.4050435708,37.1520147221
,2018-12-18,2018-00020450,Traffic Stop,Traffic,-80.4159902198,37.1677621504
,2018-12-18,2018-00020451,Traffic Stop,Traffic,-80.4148551659,37.1656829369
,2018-12-18,2018-00024416,Traffic Stop,Traffic,-80.4148551659,37.1656829369
1600 BLOCK HIGH ROCK HILL RD,2018-12-18,2018-00024424,Motor Vehicle Crash,Traffic,-80.3327394544,37.0580696318
1100 BLOCK ROCK RD,2018-12-18,2018-00024425,Motor Vehicle Crash,Traffic,-80.5202679639,37.1238411037
HIGH ROCK HILL RD  / HUFFVILLE RD,2018-12-18,2018-00024438,Motor Vehicle Crash- W/Injuries,Traffic,-80.3339834285,37.0578856739
HIGH ROCK HILL RD  / HUFFVILLE RD,2018-12-18,2018-00024428,Motor Vehicle Crash- W/Injuries,Traffic,-80.3339834285,37.0578856739
HIGH ROCK HILL RD  / HUFFVILLE RD,2018-12-18,2018-00000579,Motor Vehicle Crash- W/Injuries,Traffic,-80.3339834285,37.0578856739
HIGH ROCK HILL RD  / HUFFVILLE RD,2018-12-18,2018-00000166,Motor Vehicle Crash- W/Injuries,Traffic,-80.3339834285,37.0578856739
UNION VALLEY RD  / NOLLEY RD,2018-12-18,2018-00024429,Motor Vehicle Crash,Traffic,-80.4097456183,37.070647131
4100 BLOCK RINER RD,2018-12-18,2018-00024435,Radar,Traffic,-80.442838173,37.061944713
,2018-12-18,2018-00028952,Traffic Stop,Traffic,-80.4148551659,37.1656829369
PEPPERS FERRY RD / CENTERVILLE CIR,2018-12-18,2018-00024445,Traffic Hazard,Traffic,-80.5373664038,37.1699506599
2400 BLOCK PEPPERS FERRY RD,2018-12-18,2018-00024448,Reckless Driving,Traffic,-80.4817209411,37.1713264492
2400 BLOCK PEPPERS FERRY RD,2018-12-18,2018-00028958,Reckless Driving,Traffic,-80.4817209411,37.1713264492
MERRIMAC RD  / HIGHTOP RD,2018-12-18,2018-00024454,Traffic Stop,Traffic,-80.4256562407,37.1897730534
4400 BLOCK OLD PIKE RD,2018-12-18,2018-00024460,Radar,Traffic,-80.3557939936,37.0497239648
2600 BLOCK RINER RD,2018-12-18,2018-00024461,Motor Vehicle Crash- W/Injuries,Traffic,-80.436506823,37.1032848135
2600 BLOCK RINER RD,2018-12-18,2018-00000580,Motor Vehicle Crash- W/Injuries,Traffic,-80.436506823,37.1032848135
2600 BLOCK RINER RD,2018-12-18,2018-00000167,Motor Vehicle Crash- W/Injuries,Traffic,-80.436506823,37.1032848135
PEPPERS FERRY RD / DOMINION DR,2018-12-18,2018-00028978,Traffic Stop,Traffic,-80.4574755876,37.1660997215
PEPPERS FERRY RD / DOMINION DR,2018-12-18,2018-00024466,Traffic Stop,Traffic,-80.4574755876,37.1660997215
NORTH FORK RD / ROANOKE RD,2018-12-18,2018-00024478,Reckless Driving,Traffic,-80.2125629904,37.2261181587
PEPPERS FERRY RD / VICKER SWITCH RD,2018-12-18,2018-00024479,Traffic Stop,Traffic,-80.4964428001,37.1710037319
LAUREL RIDGE MILL RD  / CLARENCE RD,2018-12-18,2018-00024480,Motor Vehicle Crash,Traffic,-80.4116064065,37.0223451285
3800 BLOCK RINER RD,2018-12-18,2018-00024486,Traffic Stop,Traffic,-80.4433396326,37.0704836465
1500 BLOCK TURNBERRY LN,2018-12-18,2018-00024487,Traffic Stop,Traffic,-80.4420526669,37.075939139
3800 BLOCK RINER RD,2018-12-18,2018-00024489,Traffic Stop,Traffic,-80.4433396326,37.0704836465
4300 BLOCK PRICES FORK RD,2018-12-18,2018-00024491,Traffic Stop,Traffic,-80.4945195172,37.208176407
,2018-12-18,2018-00020502,Traffic Stop,Traffic,-80.4159902198,37.1677621504
1700 BLOCK TYLER RD,2018-12-18,2018-00024493,Traffic Stop,Traffic,-80.523484602,37.11349904
,2018-12-18,2018-00020503,Traffic Stop,Traffic,-80.4035025692,37.1835162536
,2018-12-19,2018-00024499,Traffic Stop,Traffic,-80.3093735297,37.1698283713
1600 BLOCK AUBURN SCHOOL DR,2018-12-19,2018-00024504,Traffic Stop,Traffic,-80.4431719205,37.0587278856
NORTH FORK RD  / PEDLAR RD,2018-12-19,2018-00024506,Traffic Stop,Traffic,-80.2359689483,37.2332576135
PEPPERS FERRY RD  / NOLEN RD,2018-12-19,2018-00029034,Traffic Stop,Traffic,-80.4552163054,37.1653099355
PEPPERS FERRY RD / DOMINION DR,2018-12-19,2018-00029037,Traffic Stop,Traffic,-80.4574755876,37.1660997215
OLD PIKE RD  / HIGH ROCK HILL RD,2018-12-19,2018-00024526,Radar,Traffic,-80.358594832,37.0532947684
OLD PIKE RD  / BASHAM RD,2018-12-19,2018-00024527,Traffic Stop,Traffic,-80.35026157,37.0409646903
,2018-12-19,2018-00029048,Traffic Stop,Traffic,-80.4030546297,37.1836793076
BRADSHAW RD  / BLUEBIRD DR,2018-12-19,2018-00024552,Reckless Driving,Traffic,-80.2401545714,37.2861533781
,2018-12-19,2018-00024553,Traffic Hazard,Traffic,-80.3924313293,37.1457615259
1700 BLOCK TYLER RD,2018-12-19,2018-00024554,Reckless Driving,Traffic,-80.523484602,37.11349904
MERRIMAC RD  / HIGHTOP RD,2018-12-19,2018-00024561,Traffic Stop,Traffic,-80.4256562407,37.1897730534
MERRIMAC RD  / GIMMEL CIR,2018-12-19,2018-00024563,Traffic Stop,Traffic,-80.4237858428,37.1855542596
3000 BLOCK RINER RD,2018-12-19,2018-00024564,Traffic Stop,Traffic,-80.4496737824,37.0916168019
RINER RD  / TURNBERRY LN,2018-12-19,2018-00024566,Traffic Stop,Traffic,-80.4490581568,37.0742851124
RADFORD RD  / TESTERMAN DR,2018-12-19,2018-00024568,Traffic Stop,Traffic,-80.5054964946,37.1290528155
