yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
199551003,1995,51003,VA,Albemarle County,74817,51083,26329,24754,1520,5137,884,64,,43478,small/mid,South,South Atlantic,31,16820,720.468,4313.218,,,,212.2859,24.82375,164.3504,0.8559914,139.5266,3.423966,0,46.22354,130.5387,17.97582,112.5629,142.0946,0,8.559915,0,23.45416,1.997313,,,,161,10,151,0,84,0,0,0,77,82,7,75,0,39,0,0,0,43,0,0,0,0,72574,2746,115,2631,6,14,21,74,349,2164,100,18
199651003,1996,51003,VA,Albemarle County,75808,51416,26571,24845,1554,5124,946,70,,43722,small/mid,South,South Atlantic,31,16820,720.468,4322.365,,,,198.9327,17.07577,172.4653,0.8537886,136.6062,4.268943,0,47.81216,146.2113,19.63714,126.5742,161.9352,0,9.391674,0,27.83351,1.897308,,,,178,13,165,0,89,0,0,0,89,69,7,62,0,37,0,0,0,32,0,0,0,0,73198,2602,112,2490,0,13,24,75,372,1978,101,39
199751003,1997,51003,VA,Albemarle County,76277,51511,26624,24887,1588,5132,1042,69,,43680,small/mid,South,South Atlantic,31,16820,720.468,4332.435,,,,255.5363,30.66435,234.2416,0.8517876,185.6897,3.40715,0,75.80909,161.8396,21.29469,140.545,181.7147,0,10.22145,0,32.19757,1.798218,,,,173,10,163,0,76,,0,1,96,73,10,63,0,31,,0,1,41,0,0,0,0,73845,2683,227,2456,1,24,20,182,395,1975,57,29
199851003,1998,51003,VA,Albemarle County,77866,52253,27055,25198,1640,5182,1141,81,,44209,small/mid,South,South Atlantic,31,16820,720.468,4353.991,,,,255.6159,31.52596,213.8653,0.852053,142.2928,1.704106,0,101.3943,149.1093,22.15338,126.9559,201.9366,0,11.07669,0,36.63828,1.704106,,,,192,13,179,0,83,,0,2,107,88,11,77,0,41,,0,1,46,0,0,0,0,78174,2376,140,2236,0,20,13,107,298,1837,67,34
199951003,1999,51003,VA,Albemarle County,78631,52565,27255,25310,1704,5194,1253,76,,44338,small/mid,South,South Atlantic,31,16820,720.468,4735.897,,,,281.8134,41.59295,232.581,0.8488357,183.3485,3.395343,0,87.43008,112.8951,18.67439,94.22076,246.1624,0,15.06683,0,23.7674,1.603356,,,,187,8,179,0,76,,0,1,110,61,4,57,0,23,,0,1,37,0,0,0,0,79343,2285,167,2118,5,18,23,121,254,1777,74,13
200051003,2000,51003,VA,Albemarle County,83532,56987,29623,27364,2279,5508,1504,91,,47605,small/mid,South,South Atlantic,31,16820,720.468,4558.695,4505.0638029,575.132764792,3929.93103811,315.423,46.2849,268.281,0.8571278,260.5669,1.714256,0,52.2848,178.2826,21.4282,156.8544,105.4267,0,19.28538,0,11.14266,1.523783,353.136660349,47.9991577174,305.137502632,279,40,239,0,113,5,,2,159,80,20,60,0,34,,,3,43,0,0,0,0,79236,2580,141,2439,2,24,21,94,372,1949,92,26
200151003,2001,51003,VA,Albemarle County,85002,58123,30217,27906,2402,5700,1715,95,,48211,small/mid,South,South Atlantic,31,16820,720.468,5375.963,4956.56447894,890.96158167,4065.60289727,405.5293,36.08523,357.4156,0.8591722,243.1457,4.295861,0,146.0593,258.6108,14.60593,244.0049,374.5991,0,23.41244,0,18.90179,1.431954,363.429844789,36.9444050259,326.485439764,312,42,270,0,136,,,2,174,96,18,78,0,43,0,0,0,53,0,0,0,0,80459,2528,160,2368,2,18,25,115,348,1912,81,27
200251003,2002,51003,VA,Albemarle County,86150,59015,30686,28329,2562,5836,1938,96,,48583,small/mid,South,South Atlantic,31,16820,720.468,3002.026,4690.91827077,876.485919799,3814.43235097,369.499,54.13589,369.499,0.8592999,248.3377,3.4372,0.8592999,171.0007,149.5182,14.6081,134.9101,52.41729,0,27.4976,0,65.30679,1.336689,414.182562101,51.5579952823,362.624566819,353,43,310,0,162,,,3,188,114,17,97,0,55,0,0,0,59,0,0,0,0,81643,2304,171,2133,1,29,21,120,280,1730,94,29
200351003,2003,51003,VA,Albemarle County,87620,60141,31161,28980,2731,5982,2159,96,,49173,small/mid,South,South Atlantic,31,16820,720.468,4305.678,4813.41317811,858.432157211,3954.9810209,448.1394,51.60915,380.1874,0.8601525,251.1645,0.8601525,0.9830315,178.9117,123.0018,12.04213,110.9597,65.37159,0,9.461678,0,19.78351,1.242442,466.202634477,88.5957035999,377.606930877,368,42,326,0,148,8,,1,211,114,14,100,0,45,,0,3,66,0,0,0,0,82930,2190,139,2051,5,35,21,78,254,1690,93,14
200451003,2004,51003,VA,Albemarle County,89491,61477,31931,29546,2928,6270,2388,95,,49796,small/mid,South,South Atlantic,31,16820,720.468,4500.269,5031.67034016,850.119259873,4181.55108029,423.765,54.37311,359.0351,0.8630652,238.206,0.8630652,1.109655,175.2022,124.2814,18.12437,106.157,78.53894,0,13.80904,0,29.34422,1.150754,417.72357541,53.5100447839,364.213530626,392,63,329,0,173,7,0,0,212,129,29,100,0,59,,0,3,67,0,0,0,0,88542,2223,137,2086,1,34,20,82,221,1760,85,20
200551003,2005,51003,VA,Albemarle County,91676,63047,32609,30438,3095,6463,2676,89,,50724,small/mid,South,South Atlantic,31,16820,720.468,4693.135,5140.68881263,936.401564859,4204.28724777,397.235,45.8681,325.4039,0.8654358,221.5516,0.8654358,1.236337,149.7204,123.7573,16.44328,107.314,91.7362,0,18.17415,0,36.3483,1.057755,385.984378861,51.9261496225,334.058229238,328,40,288,0,154,6,0,0,168,92,14,78,0,46,,0,2,44,0,0,0,0,90006,2574,165,2409,2,35,27,101,281,1975,120,33
200651003,2006,51003,VA,Albemarle County,93852,64600,33321,31279,3305,6582,2873,110,,51730,small/mid,South,South Atlantic,31,16820,720.468,5071.98,5641.70901562,1091.69153827,4550.01747734,397.7683,52.10938,396.0313,0.8684897,245.7826,0.8684897,1.364769,200.6211,125.931,19.10677,106.8242,105.0872,0,39.95053,0,37.34506,0.9649886,445.535210131,60.7942781856,384.740931946,296,29,267,0,138,,0,2,156,92,12,80,0,42,0,0,0,50,0,0,0,0,91621,2782,155,2627,1,31,45,78,417,2077,118,15
200751003,2007,51003,VA,Albemarle County,95009,65192,33626,31566,3475,6677,3118,99,,51823,small/mid,South,South Atlantic,31,16820,720.468,6160.691,5817.1617116,1044.23960235,4772.92210925,462.1759,66.89388,407.4446,0.8687518,264.1005,1.303128,1.489289,208.5004,156.3753,17.37503,139.0003,85.65892,0,37.35633,0,13.90003,0.8687518,467.388440986,61.6813741821,405.707066804,350,44,306,0,159,,0,3,188,122,17,105,0,50,,0,2,70,0,0,0,0,92929,2589,174,2415,1,26,52,95,351,1941,95,28
200851003,2008,51003,VA,Albemarle County,97081,66390,34317,32073,3736,6901,3326,104,,52323,small/mid,South,South Atlantic,31,16820,720.468,6592.451,5630.95598954,1064.63258954,4566.32340001,473.4607,74.11447,439.4552,0.871935,289.4824,1.74387,1.619308,222.3434,190.9538,20.92644,170.0273,66.44144,0,26.59402,0,34.8774,0.871935,481.308099447,64.5231872447,416.784912202,311,42,269,0,155,6,0,0,150,110,19,91,0,57,4,0,0,49,0,0,0,0,93888,2469,136,2333,4,28,38,66,313,1893,109,18
200951003,2009,51003,VA,Albemarle County,98071,66782,34408,32374,3814,6938,3565,107,,52358,small/mid,South,South Atlantic,31,16820,720.468,5872.413,5928.78607472,1195.18600152,4733.60007321,486.2809,65.47768,392.8661,0.8730358,254.0534,3.866301,1.746072,202.5443,185.0836,27.06411,158.0195,46.96933,0,15.71464,0,14.84161,0.8730358,476.677543337,63.731612937,412.9459304,294.2,38.8,255.4,0,142.6,6,0,0,145.6,105.5,17.5,88,,49,6,0,1.5,49,0,0,0,0,95544,2577,120,2457,0,21,29,70,326,1984,134,13
201051003,2010,51003,VA,Albemarle County,98990,67358,34708,32650,3922,7006,3784,111,,52535,small/mid,South,South Atlantic,31,16820,720.468,4930.157,5559.24559379,1078.58119237,4480.66440142,493.7661,63.90944,448.2415,0.8754718,266.1434,6.003235,1.746072,245.1321,198.7321,27.06411,158.0195,27.48981,0,10.50566,0,13.13208,0,492.890593591,59.5320787996,433.358514791,277.4,35.6,241.8,0,130.2,6,0,0,141.2,101,16,85,,41,8,0,3,49,0,0,0,0,98970,2293,133,2160,1,29,26,77,366,1700,83,11
201151003,2011,51003,VA,Albemarle County,99214,67476,34767,32709,3952,7010,3769,109,,52636,small/mid,South,South Atlantic,31,16820,720.468,4159.473,5382.33188133,1044.90873006,4337.42315127,491.7733,53.47268,423.3984,1.314902,261.2272,8.139869,1.746072,215.6439,170.0607,27.06411,158.0195,7.889411,7.889411,10.51922,0,11.39582,0,476.871098281,54.3492795834,422.521818697,260.6,32.4,228.2,0,117.8,6,0,0,136.8,83,11,72,0,35,7,0,0,41,0,0,0,0,100152,2082,112,1970,1,26,23,62,282,1606,70,12
201251003,2012,51003,VA,Albemarle County,100259,67886,35033,32853,3980,7045,3850,118,,52893,small/mid,South,South Atlantic,31,16820,720.468,4546.446,4733.91512773,935.333556399,3798.58157133,468.5475,53.72443,379.5939,1.761457,241.3196,10.3171,1.746072,190.2373,167.3384,27.06411,158.0195,7.889411,7.889411,10.56874,0,9.688012,0,394.566321343,78.3848272312,316.181494112,243.8,29.2,214.6,0,105.4,6,0,0,132.4,86,13,73,,36,,0,3,47,0,0,0,0,101662,1905,107,1798,4,26,18,59,294,1429,61,14
201351003,2013,51003,VA,Albemarle County,101476,68255,35273,32982,4138,7108,3834,115,,53060,small/mid,South,South Atlantic,31,16820,720.468,4244.071,4914.55412169,1022.61548062,3891.93864107,451.7508,52.49838,381.6059,0,243.2278,12.47861,1.746072,191.4647,164.9949,27.06411,158.0195,7.889411,7.889411,10.58791,0,8.823256,0,419.104705171,66.1744271323,352.930278039,227,26,201,0,93,6,0,0,128,67,15,52,0,30,,0,2,35,0,0,0,0,103537,2135,138,1997,1,49,24,64,304,1622,65,6
201451003,2014,51003,VA,Albemarle County,102349,68353,35411,32942,4117,7056,3815,124,,53241,small/mid,South,South Atlantic,31,16820,720.468,3943.014,,,,435.1597,51.29931,383.8604,0,245.2933,14.65695,1.746072,192.8147,162.7426,27.06411,158.0195,7.889411,7.889411,10.61365,0,7.960238,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,104033,1970,104,1866,1,30,13,60,232,1569,56,9
201551003,2015,51003,VA,Albemarle County,103835,68987,35769,33218,4298,7201,3841,121,,53526,small/mid,South,South Atlantic,31,16820,720.468,3640.684,,,,407.8701,59.40716,399.0033,0,247.3821,16.84681,1.746072,194.1816,160.488,27.06411,158.0195,7.889411,7.889411,10.64009,0,7.980066,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
201651003,2016,51003,VA,Albemarle County,105218,69681,36128,33553,4453,7319,3971,135,,53803,small/mid,South,South Atlantic,31,16820,720.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197051005,1970,51005,VA,Alleghany County,12642,7792,3875,3917,,220,,,8,7564,rural,South,South Atlantic,441,,446.445,0,,,,27,3,22,,,,,,23,3,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197151005,1971,51005,VA,Alleghany County,13389,8318,4131,4187,,234,,,8,8076,rural,South,South Atlantic,441,,446.445,0,,,,25.75,2.888889,21.375,,,,,,21.375,2.888889,17.625,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197251005,1972,51005,VA,Alleghany County,13177,8223,4079,4144,,223,,,10,7990,rural,South,South Atlantic,441,,446.445,0,,,,24.5,2.777778,20.75,,,,,,19.75,2.777778,17.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197351005,1973,51005,VA,Alleghany County,13442,8466,4203,4263,,222,,,15,8229,rural,South,South Atlantic,441,,446.445,0,,,,23.25,2.666667,20.125,,,,,,18.125,2.666667,16.875,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197451005,1974,51005,VA,Alleghany County,12488,7861,3908,3953,,203,,,16,7642,rural,South,South Atlantic,441,,446.445,0,,,,22,2.555556,19.5,,,,,,16.5,2.555556,16.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197551005,1975,51005,VA,Alleghany County,12646,8013,3988,4025,,197,,,17,7799,rural,South,South Atlantic,441,,446.445,0,,,,20.75,2.444444,18.875,,,,,,14.875,2.444444,16.125,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197651005,1976,51005,VA,Alleghany County,13622,8713,4333,4380,,208,,,18,8487,rural,South,South Atlantic,441,,446.445,0,,,,19.5,2.333333,18.25,,,,,,13.25,2.333333,15.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197751005,1977,51005,VA,Alleghany County,13767,8869,4407,4462,,204,,,18,8647,rural,South,South Atlantic,441,,446.445,0,,,,18.25,2.222222,17.625,,,,,,11.625,2.222222,15.375,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12070,187,8,179,0,0,0,8,64,108,7,0
197851005,1978,51005,VA,Alleghany County,14246,9242,4588,4654,,210,,,19,9013,rural,South,South Atlantic,441,,446.445,782.1429,,,,17,2.111111,17,,,,,,10,2.111111,15,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12138,228,23,205,0,0,2,21,58,135,12,0
197951005,1979,51005,VA,Alleghany County,14623,9543,4733,4810,,216,,,22,9305,rural,South,South Atlantic,441,,446.445,802.5143,,,,15.2,2,15.2,,,,,,8.8,2,12.8,2.3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198051005,1980,51005,VA,Alleghany County,14338,9408,4663,4745,,213,,,22,9173,rural,South,South Atlantic,441,,446.445,822.8857,,,,13.4,1.888889,13.4,,,,,,7.6,1.888889,10.6,2.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14294,306,15,291,1,2,0,12,104,175,9,3
198151005,1981,51005,VA,Alleghany County,14306,9443,4679,4764,,214,,,23,9206,rural,South,South Atlantic,441,,446.445,843.2571,,,,11.6,1.777778,11.6,,,,,,6.4,1.777778,8.4,2.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14569,371,8,363,2,0,2,4,102,256,3,2
198251005,1982,51005,VA,Alleghany County,14016,9271,4599,4672,,210,,,24,9037,rural,South,South Atlantic,441,,446.445,863.6286,,,,9.8,1.666667,9.8,,,,,,5.2,1.666667,6.2,3.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14744,294,11,283,2,1,1,7,84,188,9,2
198351005,1983,51005,VA,Alleghany County,13954,9248,4588,4660,,210,,,24,9014,rural,South,South Atlantic,441,,446.445,884,,,,8,1.555556,8,,,,,,4,1.555556,4,3.5,0,0,0,0,0,,,,8,0,8,0,4,0,0,0,4,,,,,,,,,,0,0,0,0,14902,264,10,254,0,3,0,7,79,166,8,1
198451005,1984,51005,VA,Alleghany County,13845,9219,4576,4643,,210,,,25,8984,rural,South,South Atlantic,441,,446.445,1060.8,,,,10.8,1.444444,10.2,,,,,,4.6,1.444444,4.4,3.8,0,0,0,0,0,,,,17,,,0,4,0,0,0,13,,,,,,,,,,0,0,0,0,14215,205,12,193,0,6,0,6,42,133,8,10
198551005,1985,51005,VA,Alleghany County,13853,9246,4592,4654,,206,,,33,9007,rural,South,South Atlantic,441,,446.445,1237.6,,,,13.6,1.333333,12.4,,,,,,5.2,1.333333,4.8,4.1,0,0,0,0,0,,,,17,0,17,0,4,0,0,0,13,12,0,12,0,,0,0,2,10,0,0,0,0,13872,149,12,137,2,2,3,5,32,97,7,1
198651005,1986,51005,VA,Alleghany County,13789,9240,4584,4656,,208,,,34,8998,rural,South,South Atlantic,441,,446.445,1414.4,,,,16.4,1.222222,14.6,,,,,,5.8,1.222222,5.2,4.4,0,0,0,0,0,,,,16,0,16,0,5,0,0,0,11,9,0,9,0,,0,0,3,6,0,0,0,0,14077,167,14,153,1,1,3,9,45,97,9,2
198751005,1987,51005,VA,Alleghany County,13503,9052,4489,4563,,204,,,34,8814,rural,South,South Atlantic,441,,446.445,1591.2,,,,19.2,1.111111,16.8,,,,,,6.4,1.111111,5.6,4.7,0,0,0,0,0,,,,20,0,20,0,4,0,0,0,16,10,,,0,,0,0,2,8,0,0,0,0,14182,197,19,178,0,0,1,18,64,92,11,11
198851005,1988,51005,VA,Alleghany County,13336,8939,4437,4502,,203,,,34,8702,rural,South,South Atlantic,441,,446.445,1768,,,,22,1,19,,,,,,7,1,6,5,0,0,0,0,0,,,,26,0,26,0,9,0,0,0,17,20,0,20,0,8,0,0,0,12,0,0,0,0,13711,179,13,166,0,3,0,10,46,101,16,3
198951005,1989,51005,VA,Alleghany County,13289,8889,4414,4475,,203,,,36,8650,rural,South,South Atlantic,441,,446.445,1750.943,,,,20,1,17.4,,,,,,7,1,6,5.2,0,0,0,0,0,,,,36,0,36,0,11,0,0,0,25,16,0,16,0,,0,0,3,13,0,0,0,0,13483,208,13,195,1,0,0,12,81,108,6,0
199051005,1990,51005,VA,Alleghany County,12806,8560,4235,4325,23,170,12,2,,8353,rural,South,South Atlantic,441,,446.445,1733.886,,,,18,1,15.8,0,9.2,0,0,7.6,7,1,6,5.4,0,0,0,0,0,,,,24,0,24,0,7,0,0,0,17,17,0,17,0,,0,0,2,15,0,0,0,0,13176,206,12,194,2,2,1,7,43,131,17,3
199151005,1991,51005,VA,Alleghany County,12794,8490,4190,4300,22,167,16,2,,8283,rural,South,South Atlantic,441,,446.445,1716.829,,,,16,1,14.2,0,7.8,0,0,7.4,7,1,6,5.6,0,0,0,0,0,,,,29,,,0,7,0,0,0,22,19,4,15,0,4,0,0,0,15,0,0,0,0,13385,207,21,186,0,1,0,20,43,133,7,3
199251005,1992,51005,VA,Alleghany County,12816,8460,4173,4287,19,160,16,2,,8263,rural,South,South Atlantic,441,,446.445,1699.771,,,,14,1,12.6,0,6.4,0,0,7.2,7,1,6,5.8,0,0,0,0,0,,,,24,0,24,0,5,0,0,0,19,17,0,17,0,5,0,0,0,12,0,0,0,0,13578,234,15,219,0,4,0,11,39,174,5,1
199351005,1993,51005,VA,Alleghany County,12914,8533,4204,4329,18,161,14,2,,8338,rural,South,South Atlantic,441,,446.445,1682.714,,,,12,1,11,0,5,0,0,7,7,1,6,6,0,0,0,0,0,,,,28,0,28,0,6,0,0,0,22,15,,,0,,0,0,3,12,0,0,0,0,,,,,,,,,,,,
199451005,1994,51005,VA,Alleghany County,12671,8317,4099,4218,17,163,14,2,,8121,rural,South,South Atlantic,441,,446.445,1665.657,,,,16.1,1.7,15.3,0,6.9,0,0,10.1,9.6,1.5,8.1,6.2,0,0,0,0,0,,,,33,,,0,8,0,0,0,25,20,,,0,4,0,0,0,16,0,0,0,0,13377,206,11,195,0,1,1,9,44,143,8,0
199551005,1995,51005,VA,Alleghany County,12666,8302,4097,4205,17,168,13,2,,8102,rural,South,South Atlantic,441,,446.445,1648.6,,,,20.2,2.4,19.6,0,8.8,0,0,13.2,12.2,2,10.2,6.4,0,0,0,0,0,,,,30,0,30,0,8,0,0,0,22,11,,,0,,0,0,2,9,0,0,0,0,13005,187,7,180,0,0,3,4,42,127,9,2
199651005,1996,51005,VA,Alleghany County,12682,8315,4111,4204,15,171,12,2,,8115,rural,South,South Atlantic,441,,446.445,1631.543,,,,24.3,3.1,23.9,0,10.7,0,0,16.3,14.8,2.5,12.3,6.6,0,0,0,0,0,,,,36,6,30,0,9,0,0,0,27,25,7,18,0,7,0,0,0,18,0,0,0,0,13116,245,10,235,0,0,0,10,57,169,8,1
199751005,1997,51005,VA,Alleghany County,12765,8391,4148,4243,15,164,13,2,,8197,rural,South,South Atlantic,441,,446.445,1614.486,,,,28.4,3.8,28.2,0,12.6,0,0,19.4,17.4,3,14.4,6.8,0,0,0,0,0,,,,43,6,37,0,15,0,0,0,28,24,,,0,9,0,0,0,15,0,0,0,0,13231,191,14,177,0,2,0,12,19,141,15,2
199851005,1998,51005,VA,Alleghany County,12829,8429,4170,4259,14,174,15,2,,8224,rural,South,South Atlantic,441,,446.445,1597.429,,,,32.5,4.5,32.5,0,14.5,0,0,22.5,20,3.5,16.5,7,0,0,0,0,0,,,,44,7,37,0,12,0,0,0,32,21,,,0,,0,0,3,18,0,0,0,0,12414,160,10,150,0,2,0,8,17,117,16,0
199951005,1999,51005,VA,Alleghany County,12861,8436,4160,4276,13,178,17,2,,8226,rural,South,South Atlantic,441,,446.445,1580.371,,,,36.6,5.2,36.8,0,16.4,0,0,25.6,22.6,4,18.6,7.2,0,0,0,0,0,,,,48,7,41,0,14,0,0,0,34,19,5,14,0,6,0,0,0,13,0,0,0,0,12292,138,14,124,0,2,0,12,18,94,11,1
200051005,2000,51005,VA,Alleghany County,17213,11030,5526,5504,26,585,51,19,,10349,rural,South,South Atlantic,441,,446.445,1202.717,953.979214619,145.404896422,808.574318198,31.31206,4.539095,31.61979,0,14.07889,0,0,22.08,19.38732,3.462021,15.9253,5.693102,0,0,0,0,0,35.3895515101,4.61602845784,30.7735230522,71,,,0,34,0,0,0,37,22,0,22,0,12,0,0,0,10,0,0,0,0,12926,185,57,128,0,2,2,53,35,82,9,2
200151005,2001,51005,VA,Alleghany County,17082,10995,5487,5508,26,567,56,18,,10328,rural,South,South Atlantic,441,,446.445,1189.886,954.213325868,145.440579507,808.772746361,34.4748,5.078877,34.93652,0,15.54444,0,0,24.47095,21.39285,3.847634,17.54521,5.848404,0,0,0,0,0,35.3982362822,4.6171612542,30.781075028,63,7,56,0,22,0,0,0,41,20,,,0,5,0,0,0,15,0,0,0,0,13125,134,18,116,0,2,1,15,32,75,8,1
200251005,2002,51005,VA,Alleghany County,16953,10951,5454,5497,27,533,61,19,,10311,rural,South,South Atlantic,441,,446.445,1175.012,952.795397137,145.224459725,807.570937412,37.57395,5.609199,38.18866,0,16.98127,0,0,26.81658,23.35885,4.226109,19.13275,5.993391,0,0,0,0,0,35.3456357002,4.61030030873,30.7353353915,63,9,54,0,19,0,0,0,44,20,4,16,0,4,0,0,0,16,0,0,0,0,17739,238,30,208,2,2,1,25,39,140,23,6
200351005,2003,51005,VA,Alleghany County,16687,10768,5360,5408,27,530,65,19,,10127,rural,South,South Atlantic,441,,446.445,1160.071,1081.70988886,160.338557994,921.371330863,40.66002,6.137361,41.42719,0,18.41208,0,0,29.15247,25.31661,4.603021,20.71359,6.137361,0,0,0,0,0,36.0569962952,5.37019093759,30.6868053576,80,17,63,0,26,0,0,0,54,29,8,21,0,10,0,0,0,19,0,0,0,0,17176,240,19,221,0,4,0,15,59,142,17,3
200451005,2004,51005,VA,Alleghany County,16645,10713,5338,5375,26,532,68,20,,10067,rural,South,South Atlantic,441,,446.445,1121.941,1035.87432752,179.049494297,856.824833226,46.87562,6.147622,36.88573,0,16.13751,0,0,26.89585,13.83215,1.536906,12.29524,7.684528,0,0.7684528,0,0,0,51.4863352701,8.45298041747,43.0333548526,93,15,78,0,34,0,0,0,59,35,5,30,0,16,0,0,0,19,0,0,0,0,16983,266,28,238,0,3,4,21,59,159,13,7
200551005,2005,51005,VA,Alleghany County,16580,10662,5294,5368,22,533,82,19,,10006,rural,South,South Atlantic,441,,446.445,841.9189,1080.27042619,162.232782866,918.037643326,53.8213,9.226509,42.28817,0.7688758,15.37751,0,0,35.36829,25.3729,4.613255,20.75965,6.996769,0,3.075503,0,0,0,52.2835508762,7.68875748179,44.5947933944,95,19,76,,41,0,0,1,53,36,8,28,0,17,0,0,0,19,0,0,0,0,16978,181,11,170,0,0,0,11,50,110,8,2
200651005,2006,51005,VA,Alleghany County,16564,10587,5274,5313,22,545,84,17,,9919,rural,South,South Atlantic,441,,446.445,642.6968,1117.01593539,194.900021829,922.115913556,52.3842,7.703558,40.0585,0,13.09605,0,0,34.66601,15.40712,4.622135,10.78498,6.316917,0,6.162847,0,0,0,48.5324165029,7.70355817507,40.8288583279,137,22,115,,55,0,0,1,81,52,8,44,0,21,0,0,0,31,0,0,0,0,16882,198,11,187,0,0,0,11,43,133,8,3
200751005,2007,51005,VA,Alleghany County,16530,10490,5243,5247,25,552,86,18,,9809,rural,South,South Atlantic,441,,446.445,801.8449,910.368687239,181.45862347,728.910063769,53.82247,10.76449,53.05358,0,13.84006,0,0,49.97801,26.91124,3.844462,23.06677,5.612915,0,8.457817,0,0,0,59.9736128417,9.99560214029,49.9780107014,139,21,118,,47,0,0,1,91,41,5,36,0,13,0,0,0,28,0,0,0,0,16482,205,17,188,3,1,2,11,54,124,7,3
200851005,2008,51005,VA,Alleghany County,16404,10318,5190,5128,24,511,98,18,,9667,rural,South,South Atlantic,441,,446.445,1281.548,1025.34836981,194.316956975,831.031412833,56.83579,9.216615,52.99553,0,13.82492,0,0,47.61917,35.33036,6.912461,28.41789,4.915528,0,5.376359,0,0,0,60.6760458538,9.98466577341,50.6913800804,142,26,116,,43,0,0,1,98,53,8,45,0,15,0,0,0,38,0,0,0,0,16227,186,15,171,0,2,0,13,47,116,7,1
200951005,2009,51005,VA,Alleghany County,16306,10200,5136,5064,26,515,100,18,,9541,rural,South,South Atlantic,441,,446.445,1162.748,1114.19525066,216.841311723,897.353938937,67.66679,9.22729,56.90162,0,13.84093,2.306823,0,49.98115,24.60611,3.844704,20.7614,4.229175,0,5.382586,0,0,0,66.1289106671,9.22728986053,56.9016208066,140.6,24.2,116.4,,42,,0,1.2,97.4,52,8.5,43.5,0,14.5,0,0,0,37.5,0,0,0,0,16155,223,21,202,0,5,1,15,37,150,7,8
201051005,2010,51005,VA,Alleghany County,16261,10192,5131,5061,26,504,102,18,,9542,rural,South,South Atlantic,441,,446.445,1002.876,1028.59394169,175.407194245,853.186747444,65.39304,6.923968,53.85308,0,16.92525,0.7693298,0,43.08247,19.23325,3.844704,20.7614,3.538917,0,6.923968,0,0,0,69.2396819386,10.0012873911,59.2383945475,139.2,22.4,116.8,,41,,0,1.4,96.8,51,9,42,0,14,0,0,0,37,0,0,0,0,16250,288,15,273,0,4,1,10,62,185,18,8
