Date,Offense,Street,Subdivison,Zip,E.D.,City,Area
2/19/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
2/21/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,300,
3/2/2002,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
11/5/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,65,23693,TABB,100,
6/5/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
4/24/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,73,23693,TABB,100,
9/20/2002,CREDIT CARD FRAUD,GEORGE WASH MEMORIAL,198,23693,TABB,100,
10/28/2002,BAD CHECKS,GEORGE WASH MEMORIAL,10,23693,TABB,100,
1/5/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,,23693,TABB,100,
5/14/2002,CREDIT CARD THEFT,GEORGE WASH MEMORIAL,197,23693,TABB,100,
11/19/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,,
3/15/2002,FORGING COIN AND BANK NOTES,GEORGE WASH MEMORIAL,,23693,TABB,300,
6/18/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,171,23693,TABB,100,
5/25/2002,"COUNTERFEITING/FORGERY, ALL OT",GEORGE WASH MEMORIAL,,23693,TABB,100,
4/16/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,,23693,TABB,100,
3/8/2002,GAS THEFT,GEORGE WASH MEMORIAL,73,23693,TABB,100,
10/19/2002,INDECENT EXPOSURE,GEORGE WASH MEMORIAL,171,23693,TABB,100,
11/25/2002,GAS THEFT,GEORGE WASH MEMORIAL,75,23693,TABB,100,
6/23/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,73,23693,TABB,100,
2/28/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,246,23693,TABB,100,
7/16/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,219,23693,TABB,100,
4/3/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,,23693,TABB,100,
3/6/2002,GAS THEFT,GEORGE WASH MEMORIAL,,23693,TABB,100,
3/18/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,219,23693,TABB,100,
1/19/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,197,23693,TABB,100,
3/9/2002,ROBBERY,GEORGE WASH MEMORIAL,171,23693,TABB,100,
9/30/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,248,23693,TABB,200,
4/10/2002,"DAMAGE PROPERTY, BUSINESS",GEORGE WASH MEMORIAL,,23693,TABB,100,
6/14/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,73,23693,TABB,100,
3/19/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,130,23693,TABB,100,
4/23/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,TABB,200,
8/5/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,TABB,100,
3/19/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,73,23693,GRAFTON,200,
3/18/2002,"DAMAGE PROPERTY, BUSINESS",GEORGE WASH MEMORIAL,73,23693,GRAFTON,200,
1/13/2002,"ASSAULT, SIMPLE",GEORGE WASH MEMORIAL,171,23693,TABB,200,
11/23/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,,23693,TABB,,
8/11/2002,"DRUGS, POSSESS COCAINE",GEORGE WASH MEMORIAL,248,23693,TABB,200,
1/24/2002,"MANUF, SALE, POSS CONTROL SUBS",GEORGE WASH MEMORIAL,,23693,TABB,100,
3/14/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,148,23693,GRAFTON,200,
11/1/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,248,23693,TABB,200,
7/24/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,55,23693,TABB,200,
4/12/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,65,23693,TABB,100,
5/13/2002,POSSESSION OF MARIJUANA,GEORGE WASH MEMORIAL,171,23693,YORKTOWN,200,
7/7/2002,DRUNK IN PUBLIC,GEORGE WASH MEMORIAL,248,23693,TABB,200,
6/5/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,171,23693,YORKTOWN,200,
6/7/2002,PETIT LARCENY,GEORGE WASH MEMORIAL,171,23693,YORKTOWN,200,
5/23/2002,POSSESSION OF MARIJUANA,GEORGE WASH MEMORIAL,171,23693,YORKTOWN,200,
10/27/2002,ARSON,GEORGE WASH MEMORIAL,248,23693,TABB,200,
5/22/2002,POSSESSION OF MARIJUANA,GEORGE WASH MEMORIAL,171,23693,YORKTOWN,200,
8/16/2002,"DRUGS, POSSESS COCAINE",GEORGE WASH MEMORIAL,,23693,TABB,200,
8/30/2002,"MANUF, SALE, POSS CONTROL SUBS",GEORGE WASH MEMORIAL,,23693,TABB,200,
10/22/2002,"MANUF, SALE, POSSESSION CONTRO",GEORGE WASH MEMORIAL,,23693,TABB,200,
10/27/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,TABB,100,
6/27/2002,GAS THEFT,GEORGE WASH MEMORIAL,,23693,TABB,100,
3/30/2002,GRAND LARCENY,GEORGE WASH MEMORIAL,197,23693,TABB,100,
10/27/2002,"DAMAGE PROPERTY, PRIVATE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
11/18/2002,"BURGLARY, BUSINESS",GEORGE WASH MEMORIAL,,23693,TABB,100,
8/11/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,85,23693,TABB,100,
1/8/2002,"MANUF, SALE, POSS CONTROL SUBS",GEORGE WASH MEMORIAL,,23693,TABB,100,
2/11/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,,23693,TABB,100,
8/4/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,TABB,100,
4/7/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
3/2/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
8/19/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,TABB,100,
10/11/2002,POSSESSION OF MARIJUANA,GEORGE WASH MEMORIAL,197,23693,TABB,100,
3/26/2002,"MANUF, SALE, POSSESSION CONTRO",GEORGE WASH MEMORIAL,,23693,TABB,200,
9/29/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
2/2/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
5/2/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
1/13/2002,DRUNK IN PUBLIC,GEORGE WASH MEMORIAL,171,23693,TABB,100,
3/24/2002,DRIVING W/SUSPENDED OR REVOKED,GEORGE WASH MEMORIAL,,23693,TABB,100,
7/12/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,171,23693,TABB,100,
6/16/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,TABB,100,
6/17/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,171,23693,TABB,100,
5/30/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
6/30/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,45,23693,TABB,100,
3/31/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
8/20/2002,DRUNK IN PUBLIC,GEORGE WASH MEMORIAL,171,23693,TABB,100,
10/2/2002,"DRUGS, POSSESS COCAINE",GEORGE WASH MEMORIAL,197,23693,TABB,100,
6/22/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,10,23693,TABB,100,
4/28/2002,POSSESSION OF MARIJUANA,GEORGE WASH MEMORIAL,171,23693,TABB,100,
6/24/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,73,23693,TABB,200,
5/16/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
8/21/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
10/28/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,85,23693,TABB,100,
3/16/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
2/16/2002,NO DRIVERS LICENSE,GEORGE WASH MEMORIAL,197,23693,TABB,100,
7/31/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
9/20/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,TABB,100,
6/5/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,TABB,100,
6/10/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
6/19/2002,ASSAULT & BATTERY -POLICE OFCR,GEORGE WASH MEMORIAL,171,23693,TABB,100,
8/4/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
11/17/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,TABB,100,
8/17/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,84,23693,TABB,100,
8/9/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
1/19/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
5/17/2002,DRIVING W/SUSPENDED OR REVOKED,GEORGE WASH MEMORIAL,197,23693,TABB,100,
9/19/2002,"ASSAULT, SIMPLE",GEORGE WASH MEMORIAL,,23693,TABB,100,
6/13/2002,POSSESSION OF CONTROLLED SUBST,GEORGE WASH MEMORIAL,197,23693,TABB,100,
10/17/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
5/11/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
10/27/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
11/3/2002,OBSTRUCTING JUSTICE,GEORGE WASH MEMORIAL,171,23693,TABB,100,
2/22/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,TABB,100,
2/26/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
4/13/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,75,23693,TABB,100,
10/1/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,171,23693,TABB,100,
7/30/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,TABB,100,
8/5/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,TABB,100,
3/7/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
9/28/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
3/19/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,TABB,100,
3/9/2002,"POSSESSION OF SCHEDULE I,II CO",GEORGE WASH MEMORIAL,171,23693,,TABB,100
4/27/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,,TABB,100
1/14/2002,"DRIVING UNDER THE INFLUENCE,DR",GEORGE WASH MEMORIAL,,23693,,TABB,100
9/18/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,,TABB,100
4/4/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,,TABB,100
3/30/2002,OBSTRUCTING JUSTICE,GEORGE WASH MEMORIAL,100,23693,,TABB,100
8/8/2002,"MANUF, SALE, POSSESSION CONTRO",GEORGE WASH MEMORIAL,,23693,,TABB,100
8/8/2002,"DRUGS, POSSESS COCAINE",GEORGE WASH MEMORIAL,,23693,,TABB,100
9/24/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,,TABB,100
1/16/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,,TABB,100
1/11/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,,TABB,100
9/7/2002,CITIZEN REQUESTED ASSISTANCE,GEORGE WASH MEMORIAL,197,23693,,TABB,100
1/26/2002,DRIVING W/SUSPENDED OR REVOKED,GEORGE WASH MEMORIAL,197,23693,,TABB,100
1/10/2002,POSSESSION OF MARIJUANA,GEORGE WASH MEMORIAL,197,23693,,TABB,100
4/28/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,,TABB,100
4/6/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,139,23693,,TABB,100
10/4/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,,TABB,100
5/15/2002,OBSTRUCTING JUSTICE,GEORGE WASH MEMORIAL,,23693,,TABB,100
11/10/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,,TABB,100
3/24/2002,AWOL - MILITARY,GEORGE WASH MEMORIAL,171,23693,,TABB,100
8/17/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,197,23693,,TABB,100
2/2/2002,UNLAWFUL PURCHASE OR POSSESS A,GEORGE WASH MEMORIAL,,23693,,TABB,100
7/24/2002,DRIVING W/SUSPENDED OR REVOKED,GEORGE WASH MEMORIAL,13,23693,,TABB,100
7/20/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,,TABB,100
7/19/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,171,23693,,TABB,100
6/13/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,,TABB,100
6/10/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,,TABB,100
8/3/2002,POSSESSION OF MARIJUANA,GEORGE WASH MEMORIAL,,23693,,TABB,100
7/7/2002,OPERATE MOTOR VEHICLE -HABITUA,GEORGE WASH MEMORIAL,219,23693,,TABB,100
6/9/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,171,23693,,TABB,100
11/7/2002,DRIVING W/SUSPENDED OR REVOKED,GEORGE WASH MEMORIAL,197,23693,,TABB,100
2/13/2002,"MANUF, SALE, POSSESSION CONTRO",GEORGE WASH MEMORIAL,,23693,,TABB,100
7/6/2002,DRIVING UNDER THE INFLUENCE OF,GEORGE WASH MEMORIAL,,23693,,TABB,100
6/27/2002,"BURGLARY, RESIDENTIAL",GLEBE SPRING LANE,197,23693,4,TABB,100
7/17/2002,GRAND LARCENY,GREENLAND DRIVE,191,23693,4,TABB,100
11/24/2002,GRAND LARCENY,GREENLAND DRIVE,191,23693,4,TABB,100
10/17/2002,GRAND LARCENY,GREENLAND DRIVE,191,23693,4,TABB,100
11/5/2002,CITIZEN REQUESTED ASSISTANCE,GREENLAND DRIVE,191,23693,4,TABB,100
10/29/2002,CITIZEN REQUESTED ASSISTANCE,GREENLAND DRIVE,191,23693,4,TABB,100
6/6/2002,"DAMAGE PROPERTY, PRIVATE",GREENLAND DRIVE,191,23693,4,TABB,100
8/21/2002,GRAND LARCENY,GREENLAND DRIVE,191,23693,4,TABB,100
3/13/2002,"BURGLARY, RESIDENTIAL",GREENLAND DRIVE,191,23693,4,TABB,100
3/6/2002,"BURGLARY, RESIDENTIAL",GREENLAND DRIVE,191,23693,4,TABB,100
3/8/2002,"BURGLARY, RESIDENTIAL",GREENLAND DRIVE,191,23693,4,TABB,100
9/16/2002,CITIZEN REQUESTED ASSISTANCE,GRINDSTONE TURN,64,23693,2,TABB,100
10/8/2002,IDENTITY FRAUD > $200 OR IMPRI,GRINDSTONE TURN,64,23693,2,TABB,100
4/7/2002,CITIZEN REQUESTED ASSISTANCE,HALLES RUN,168,23693,5,TABB,100
2/12/2002,CITIZEN REQUESTED ASSISTANCE,HALLES RUN,168,23693,5,TABB,100
10/12/2002,"LARCENY,FROM MOTOR VEHICLE",HAMLET COURT,192,23693,2,TABB,100
10/8/2002,GRAND LARCENY,HAMLET COURT,192,23693,2,TABB,100
5/17/2002,CITIZEN REQUESTED ASSISTANCE,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
1/22/2002,RECOVERED VEHICLE-STOLEN OTHER,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
6/8/2002,SEXUAL BATTERY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
1/16/2002,CITIZEN REQUESTED ASSISTANCE,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
7/23/2002,CITIZEN REQUESTED ASSISTANCE,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
4/25/2002,EMBEZZLEMENT <$200,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
4/25/2002,EMBEZZLEMENT >=$200,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
4/25/2002,EMBEZZLEMENT >=$200,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
4/25/2002,EMBEZZLEMENT >=$200,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
1/9/2002,CITIZEN REQUESTED ASSISTANCE,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
7/6/2002,PETIT LARCENY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
5/30/2002,"ASSAULT, SIMPLE",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
5/1/2002,PETIT LARCENY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
2/22/2002,PETIT LARCENY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
5/26/2002,ABUSE AND NEGLECT OF CHILDREN,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
7/7/2002,GRAND LARCENY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
7/3/2002,DRUNK IN PUBLIC,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
11/24/2002,"LARCENY,FROM MOTOR VEHICLE",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
9/14/2002,"ASSAULT, SIMPLE",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
10/2/2002,MOTOR VEHICLE THEFT,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
4/19/2002,EMBEZZLEMENT >=$200,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
4/11/2002,"FRAUD, ALL OTHERS",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
8/12/2002,PETIT LARCENY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
7/25/2002,"ASSAULT, SIMPLE",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
10/22/2002,IDENTITY FRAUD > $200 OR IMPRI,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
11/14/2002,PETIT LARCENY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
2/25/2002,PETIT LARCENY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
2/14/2002,POSSESSION OF MARIJUANA,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
2/11/2002,"BURGLARY, BUSINESS",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
6/23/2002,"BURGLARY, BUSINESS",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
2/21/2002,PETIT LARCENY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
3/21/2002,PETIT LARCENY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
10/28/2002,GAS THEFT,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
8/4/2002,PETIT LARCENY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
8/13/2002,GAS THEFT,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
11/11/2002,DRIVING UNDER THE INFLUENCE OF,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
4/2/2002,PETIT LARCENY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
7/12/2002,"ASSAULT, SIMPLE",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
9/20/2002,ANNOYING PHONE CALLS,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
3/11/2002,SEXUAL BATTERY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
5/12/2002,RUNAWAY JUVENILE,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
10/1/2002,CITIZEN REQUESTED ASSISTANCE,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
7/7/2002,DAMAGE PROPERTY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
9/3/2002,PETIT LARCENY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
3/14/2002,POSSESSION OF MARIJUANA,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
1/14/2002,POSSESSION OF MARIJUANA,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
8/30/2002,"FRAUD, ALL OTHERS",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
8/30/2002,"FRAUD, ALL OTHERS",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
10/1/2002,POSSESSION OF MARIJUANA,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
10/1/2002,ASSAULT & BATTERY -POLICE OFCR,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
9/4/2002,"MANUF, SALE, POSSESSION CONTRO",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
7/14/2002,"ASSAULT, SIMPLE",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
4/2/2002,"MANUF, SALE, POSSESSION CONTRO",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
7/26/2002,LOST PROPERTY,HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
9/12/2002,"DAMAGE PROPERTY, PRIVATE",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
10/16/2002,"MANUF, SALE, POSSESSION CONTRO",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
5/2/2002,"MANUF, SALE, POSSESSION CONTRO",HAMPTON HIGHWAY,197,23693,2/4/2005,TABB,100
7/20/2002,DRIVING UNDER THE INFLUENCE OF,HAMPTON HIGHWAY & 1ST S,197,23693,2/4/2005,TABB,100
1/2/2002,DRIVING W/SUSPENDED OR REVOKED,HAMPTON HIGHWAY & 1ST S,197,23693,2/4/2005,TABB,100
5/24/2002,DRIVING W/SUSPENDED OR REVOKED,HAMPTON HIGHWAY & AUTU,197,23693,2/4/2005,TABB,100
10/18/2002,"MANUF, SALE, POSSESSION CONTRO",HAMPTON HIGHWAY & AUTU,197,23693,2/4/2005,TABB,100
6/23/2002,DRIVING UNDER THE INFLUENCE OF,HAMPTON HIGHWAY & FIRS,197,23693,2/4/2005,TABB,100
7/3/2002,DRIVING W/SUSPENDED OR REVOKED,HAMPTON HIGHWAY & FOUR,197,23693,2/4/2005,TABB,100
11/8/2002,POSSESSION OF MARIJUANA,HAMPTON HIGHWAY & GEO,197,23693,2/4/2005,TABB,100
4/13/2002,DRIVING UNDER THE INFLUENCE OF,HAMPTON HIGHWAY & GEO,197,23693,2/4/2005,TABB,100
6/4/2002,DRIVING UNDER THE INFLUENCE OF,HAMPTON HIGHWAY & GEO,197,23693,2/4/2005,TABB,100
1/1/2002,RECKLESS DRIVING - EXCESSIVE S,HAMPTON HIGHWAY & KAY,197,23693,2/4/2005,TABB,100
9/13/2002,"DRUGS, POSSESS HEROIN",HAMPTON HIGHWAY & KAY,197,23693,2/4/2005,TABB,100
2/10/2002,"DAMAGE PROPERTY, PRIVATE",HAMPTON HIGHWAY & OWE,197,23693,2/4/2005,TABB,100
4/18/2002,POSSESSION OF MARIJUANA,HAMPTON HIGHWAY & TABB,197,23693,2/4/2005,TABB,100
6/4/2002,DRIVING UNDER THE INFLUENCE OF,HAMPTON HIGHWAY & VICT,197,23693,2/4/2005,TABB,100
8/23/2002,CITIZEN REQUESTED ASSISTANCE,HAMPTON HIGHWAY & VICT,197,23693,2/4/2005,TABB,100
9/13/2002,POSSESSION OF MARIJUANA,HAMPTON HIGHWAY & VICT,197,23693,2/4/2005,TABB,100
4/17/2002,CITIZEN REQUESTED ASSISTANCE,HAMPTON HIGHWAY & VICT,197,23693,2/4/2005,TABB,100
6/14/2002,DRIVING UNDER THE INFLUENCE OF,HAMPTON HIGHWAY & YOR,197,23693,2/4/2005,TABB,100
1/29/2002,POSSESSION OF MARIJUANA,HAMPTON HIGHWAY & YOR,197,23693,2/4/2005,TABB,100
2/27/2002,"DAMAGE PROPERTY, BUSINESS","HAMPTON HIGHWAY, ANNAS",197,23693,2/4/2005,TABB,100
2/9/2002,PETIT LARCENY,"HAMPTON HIGHWAY, CROW",197,23693,2/4/2005,TABB,100
5/2/2002,"DRUGS, POSSESS COCAINE","HAMPTON HIGHWAY, EXXON",197,23693,2/4/2005,TABB,100
3/18/2002,PETIT LARCENY,"HAMPTON HIGHWAY, FAMIL",197,23693,2/4/2005,TABB,100
8/19/2002,"COUNTERFEITING/FORGERY, ALL OT","HAMPTON HIGHWAY, FAMIL",197,23693,2/4/2005,TABB,100
3/18/2002,"FRAUD, ALL OTHERS","HAMPTON HIGHWAY, PIZZA",197,23693,2/4/2005,TABB,100
9/20/2002,"DAMAGE PROPERTY, PRIVATE","HAMPTON HIGHWAY, QUALI",197,23693,2/4/2005,TABB,100
11/7/2002,"BURGLARY, BUSINESS","HAMPTON HIGHWAY, STATE",197,23693,2/4/2005,TABB,100
7/31/2002,UNLAWFUL PURCHASE OR POSSESS A,"HAMPTON HIGHWAY, TABB",197,23693,2/4/2005,TABB,100
5/14/2002,CITIZEN REQUESTED ASSISTANCE,"HAMPTON HIGHWAY, TABB",197,23693,2/4/2005,TABB,100
9/13/2002,POSSESSION OF MARIJUANA,"HAMPTON HIGHWAY, TEXAC",197,23693,2/4/2005,TABB,100
2/13/2002,PETIT LARCENY,HARRIGAN WAY,139,23693,2,TABB,100
9/19/2002,"DAMAGE PROPERTY, PRIVATE",HATCHER COURT,246,23693,5,TABB,200
2/19/2002,"BURGLARY, RESIDENTIAL",HEATHER WAY,122,23693,5,TABB,100
6/4/2002,"LARCENY,FROM MOTOR VEHICLE",HEATHER WAY,122,23693,5,TABB,100
2/12/2002,"DAMAGE PROPERTY, PRIVATE",HEATHER WAY,122,23693,5,TABB,100
4/25/2002,PETIT LARCENY,HEATHER WAY,122,23693,5,TABB,100
5/28/2002,CITIZEN REQUESTED ASSISTANCE,HEATHER WAY,122,23693,5,TABB,100
4/20/2002,MOTOR VEHICLE THEFT,HEATHER WAY,122,23693,5,TABB,100
5/7/2002,"BURGLARY, RESIDENTIAL",HEATHER WAY,122,23693,5,TABB,100
